token,count_pos,count_neg,count_total,log_odds_food,sem_sim_food,logodds_z,semsim_z,final_score
老,539,12,551,0.1531823559372567,0.5414218902587891,1.3692856774491027,-2.868387867225552,-0.3257837404207592
無限,5,0,5,-1.7896664799754456,0.8959247469902039,-0.8654056264415064,0.46592156004223134,-0.3328747518480113
明亮,44,1,45,-0.46767987721623605,0.6532091498374939,0.6551614451897095,-1.816962451649554,-0.333688113545996
糟糕,8,1,9,-2.079815835205185,0.9477831721305847,-1.1991393832712118,0.9536807770570535,-0.3380113191399057
近,22,1,23,-1.1404978214975126,0.7706694006919861,-0.11872295661996539,-0.7121791916091406,-0.3561054506156355
蠻好,9,1,10,-1.9743804720491012,0.9232147336006165,-1.0778661865035577,0.7226000547209085,-0.3576796900137712
溫馨,33,1,34,-0.7488070177669792,0.6983535289764404,0.33180516308284624,-1.3923528156680185,-0.35785802841749964
大,237,11,248,-0.6065652964051278,0.6722391843795776,0.4954135364684343,-1.6379737005857646,-0.35794135835324536
腐,6,0,6,-1.6354409694526018,0.8564280867576599,-0.6880133348576981,0.09443206691597304,-0.3750351741482296
清楚,25,2,27,-1.4258348696068852,0.817423939704895,-0.4469215319807108,-0.2724250479171108,-0.3771229383552708
新鮮,19,0,19,-0.5846455360012586,0.6628320217132568,0.5206259446869465,-1.7264536396513033,-0.37820588904835345
飽滿,8,0,8,-1.3839768629795284,0.807086706161499,-0.3987758802556206,-0.3696528546925241,-0.38712667003038204
厚實,9,0,9,-1.2785414998234446,0.7872406244277954,-0.27750268348796653,-0.5563170131400543,-0.38902841534880167
舒服,83,5,88,-0.9500469505553575,0.7266805768013,0.10033623998134446,-1.1259201457596495,-0.39016631431505316
誠意,15,3,18,-2.2024802392573966,0.9553781151771545,-1.3402296585234434,1.0251157167730005,-0.3940915084048658
藍,5,0,5,-1.7896664799754456,0.878529965877533,-0.8654056264415064,0.30231333644706604,-0.39831804128607745
驚訝,10,2,12,-2.287159604221281,0.966537594795227,-1.4376290222855115,1.1300772351004338,-0.41054651933113334
充分,6,1,7,-2.3312799416782584,0.9738782644271851,-1.4883768378732891,1.1991205826829328,-0.4133778696508003
有限,16,1,17,-1.4432281315802582,0.8084960579872131,-0.46692749979442816,-0.35639706566407087,-0.42271532614228524
認真,12,2,14,-2.1199557965454074,0.9280439615249634,-1.24530891580891,0.7680218048953349,-0.4399766275272119
綠,16,0,16,-0.7473891593546016,0.6669662594795227,0.333436003221163,-1.6875686837281676,-0.4749658715585693
高,228,7,235,-0.22931457718674286,0.5675418376922607,0.9293324734647672,-2.622714284309554,-0.49148622964496136
熱心,7,0,7,-1.5018347405324404,0.7942926287651062,-0.5343376229883068,-0.48998873370155194,-0.5165980672736048
輕,47,3,50,-1.1014687891445973,0.7202202081680298,-0.07383122979791848,-1.1866837408295148,-0.518972234210557
猶豫,6,1,7,-2.3312799416782584,0.9398806095123291,-1.4883768378732891,0.8793524929902563,-0.5412851055278709
晶瑩,5,0,5,-1.7896664799754456,0.8361216187477112,-0.8654056264415064,-0.09656229726028515,-0.5578682947690179
主動,14,0,14,-0.8727020701687049,0.6674714684486389,0.18929937926712162,-1.6828168940134216,-0.5595471300450957
清,33,3,36,-1.4473596168938325,0.770421028137207,-0.4716795907094473,-0.7145152826593231,-0.5688138674893977
辣,9,0,9,-1.2785414998234446,0.7393023371696472,-0.27750268348796653,-1.00720501050538,-0.569383614294932
歡樂,6,1,7,-2.3312799416782584,0.9294496774673462,-1.4883768378732891,0.7812433962866244,-0.5805287442093237
便當,19,4,23,-2.204894364539574,0.9016718864440918,-1.3430064184415922,0.5199768120579848,-0.5978131262417614
帥,7,0,7,-1.5018347405324404,0.7715610265731812,-0.5343376229883068,-0.703792921865997,-0.6021197425393829
美麗,5,1,6,-2.485505452201102,0.9515477418899536,-1.6657691294570975,0.9890887863295457,-0.6038259631424403
根本,40,6,46,-1.8274021405536574,0.8304227590560913,-0.908809699358524,-0.15016344950386493,-0.6053511994166603
順便,6,1,7,-2.3312799416782584,0.9227545261383057,-1.4883768378732891,0.7182715308431886,-0.605717490386698
不大,22,2,24,-1.5486619865748414,0.7778714299201965,-0.5881989618540968,-0.6444398391748836,-0.6106953127824115
舒適,144,7,151,-0.6926747024032704,0.6151044368743896,0.39636931994973773,-2.1753598559121428,-0.6323223503950145
落差,4,1,5,-2.6679018340914293,0.9767631888389587,-1.875563942587757,1.2262550062298208,-0.6348363630607258
耐心,36,3,39,-1.3625772485505978,0.7371742129325867,-0.37416175105164795,-1.0272212799691947,-0.6353855626186666
低,84,3,87,-0.5272373187829613,0.5835712552070618,0.5866576613178107,-2.471948114394861,-0.636784648967258
好奇,5,1,6,-2.485505452201102,0.937922477722168,-1.6657691294570975,0.8609351032180953,-0.6550874363870204
熱情,7,0,7,-1.5018347405324404,0.7560296654701233,-0.5343376229883068,-0.8498745761062655,-0.6605524042354902
貴,29,3,32,-1.5728226548868234,0.7679389119148254,-0.6159888929979717,-0.7378610565020755,-0.6647377583996132
寬敞,37,2,39,-1.045445562731084,0.6660646796226501,-0.009392548533578222,-1.6960485765107594,-0.6840549597244507
痛,4,1,5,-2.6679018340914293,0.9636636972427368,-1.875563942587757,1.1030465256990423,-0.6841197552730371
辛苦,10,2,12,-2.287159604221281,0.8909731507301331,-1.4376290222855115,0.4193488631612956,-0.6948378681067886
寬,5,1,6,-2.485505452201102,0.9197015762329102,-1.6657691294570975,0.6895567279657356,-0.7236387864879643
聰明,4,1,5,-2.6679018340914293,0.949271023273468,-1.875563942587757,0.9676748986780409,-0.7382684060814377
古,27,1,28,-0.9434128410467668,0.6324464082717896,0.1079668834744812,-2.012248338981355,-0.7401192055078533
淨,158,8,166,-0.7199716023576013,0.5897579789161682,0.3649720522758177,-2.4137583119843162,-0.746520093428236
良好,15,2,17,-1.9120918052078721,0.8069658279418945,-1.0062209099652812,-0.37078978597396645,-0.7520484603687553
清澈,4,1,5,-2.6679018340914293,0.9396573305130005,-1.875563942587757,0.8772524216982036,-0.7744373968733727
遠,22,2,24,-1.5486619865748414,0.7270756363868713,-0.5881989618540968,-1.122204376265863,-0.8018011276188033
差,56,10,66,-1.9596960735699667,0.7969194650650024,-1.060975990530709,-0.4652817817762839,-0.822698307028939
衛生,36,4,40,-1.5884345057364033,0.7286168336868286,-0.6339458573723019,-1.1077085024274735,-0.8234509153943705
愉快,27,3,30,-1.6419654401736201,0.7360467910766602,-0.6955178703178123,-1.0378253505749544,-0.8324408624206692
仔細,7,2,9,-2.605837877835426,0.9098682999610901,-1.8041771312380293,0.597068937948012,-0.8436787035636126
貼心,22,2,24,-1.5486619865748414,0.7157026529312134,-0.5881989618540968,-1.2291740246969087,-0.8445889869912215
親切,189,13,202,-0.9951666770229921,0.6111375689506531,0.0484389134846182,-2.212670599291743,-0.8560048916259263
溫柔,8,2,10,-2.487980000282514,0.8585687279701233,-1.6686153885053432,0.11456606595035114,-0.9553428067230654
麻煩,11,3,14,-2.4904618025769443,0.8471472263336182,-1.6714699914486204,0.007140075279120832,-1.000025964757524
友善,43,6,49,-1.7565594748581685,0.7030190825462341,-0.8273254963429211,-1.3484705197829612,-1.0357835057189373
平均,11,3,14,-2.4904618025769443,0.8235267400741577,-1.6714699914486204,-0.2150245942463444,-1.0888918325677102
優,4,1,5,-2.6679018340914293,0.8494921922683716,-1.875563942587757,0.029195869398698244,-1.1136600177931748
短,6,3,9,-3.0298325408051117,0.9029459953308105,-2.2918615916655827,0.531960561107349,-1.16233273055641
最,17,1,18,-1.3859948253980168,0.5985186100006104,-0.4010969682295368,-2.3313593855468864,-1.1732019351564766
不,7,0,7,-1.5018347405324404,0.6111207604408264,-0.5343376229883068,-2.2128286932865,-1.205734051107584
優惠,4,1,5,-2.6679018340914293,0.8209918737411499,-1.875563942587757,-0.2388665141364717,-1.2208849712072427
較大,5,4,9,-3.409915308513761,0.9457592964172363,-2.729037989570045,0.9346450267309324,-1.263564783049654
