token,count_pos,count_neg,count_total,log_odds_food,sem_sim_food,logodds_z,semsim_z,final_score
蝦餅,13,0,13,-0.839591605207552,0.9111043214797974,0.26512928643218414,0.6550227203114437,0.421086659983888
蘋果,52,0,52,0.492384543464814,0.6560999751091003,1.8584657360816275,-1.7364808691936533,0.42048709397151507
油花,24,0,24,-0.2595640063430098,0.7997548580169678,0.9589698750903877,-0.3892443494494651,0.4196841852744465
彈,49,0,49,0.4340585723718364,0.6669326424598694,1.7886950455206359,-1.6348890209683724,0.41926141892503255
老店,26,0,26,-0.18256494167030723,0.784676194190979,1.0510776928273773,-0.5306563652759396,0.41838406958605046
腸,26,0,26,-0.18256494167030723,0.7840777039527893,1.0510776928273773,-0.5362691776584932,0.41613894463302903
越南,18,0,18,-0.5341149139805248,0.8510855436325073,0.6305466005000608,0.09214948029675116,0.41518775241873696
桌子,16,0,16,-0.6453785668450447,0.872333824634552,0.49745079859183244,0.29142192804292844,0.41503925037227085
份量,315,6,321,0.3332362047304471,0.6850118637084961,1.668089317360186,-1.4653369206732065,0.41471882214682887
口水,14,0,14,-0.7705797261080516,0.896162748336792,0.3476826733960839,0.5148963800630861,0.4145681560628848
小份,12,0,12,-0.9137185846125409,0.9231970906257629,0.17645711440710213,0.7684321630571473,0.4132471338671202
基本上,26,1,27,-0.8763284550694852,0.9156215786933899,0.22118393351527152,0.6973868485891636,0.41166509954482833
比例,12,0,12,-0.9137185846125409,0.9217480421066284,0.17645711440710213,0.7548425721964503,0.4078112975228414
記憶點,9,0,9,-1.1761398686662758,0.9717986583709717,-0.13745646239634776,1.2242315459793442,0.40721874095392907
蛋糕,628,3,631,1.5890962522790693,0.4425492584705353,3.17037416789012,-3.7392204799142665,0.4065363087683651
壽司,16,0,16,-0.6453785668450447,0.8699132204055786,0.49745079859183244,0.2687208102590541,0.4059588032587211
男友,10,0,10,-1.08081068269445,0.9529421329498291,-0.02342178776969101,1.0473896651562549,0.40490279340068736
特調,11,0,11,-0.9937802991760751,0.9361411333084106,0.08068569375316757,0.8898250921535761,0.404341453113331
餛飩,16,0,16,-0.6453785668450447,0.869068443775177,0.49745079859183244,0.2607982537509442,0.4027897806554771
鍋貼,9,0,9,-1.1761398686662758,0.9701270461082458,-0.13745646239634776,1.2085546887670433,0.4009479980690087
外表,12,0,12,-0.9137185846125409,0.9194812178611755,0.17645711440710213,0.7335836470175943,0.39930772745129894
合菜,10,0,10,-1.08081068269445,0.9513201117515564,-0.02342178776969101,1.0321778871096032,0.3988180821820267
太重,14,0,14,-0.7705797261080516,0.8916013836860657,0.3476826733960839,0.47211859964284164,0.397457043894787
玫瑰,22,0,22,-0.3429836373728996,0.8095053434371948,0.8591816477495953,-0.29780151243996367,0.39638838367377166
糕點,9,0,9,-1.1761398686662758,0.9686315655708313,-0.13745646239634776,1.1945296451779317,0.39533798063336406
嘴巴,9,0,9,-1.1761398686662758,0.9683987498283386,-0.13745646239634776,1.19234623265266,0.39446461562325535
殼,28,0,28,-0.11106795270574388,0.7644794583320618,1.1366038178041422,-0.7200671223485774,0.3939354417430543
花椰菜,21,0,21,-0.3874544104470372,0.8166288137435913,0.8059848215498631,-0.23099557344347532,0.3911926635525277
瓜,34,0,34,0.07709836242061474,0.7274040579795837,1.3616921189617008,-1.0677708155883665,0.38990694514167384
西瓜,12,0,12,-0.9137185846125409,0.9162907004356384,0.17645711440710213,0.7036620633891383,0.3873390939999166
辣油,12,0,12,-0.9137185846125409,0.9159547090530396,0.17645711440710213,0.7005110402439879,0.38607868474185647
酒味,11,0,11,-0.9937802991760751,0.9312595725059509,0.08068569375316757,0.8440444207743556,0.3860291845616428
內臟,9,0,9,-1.1761398686662758,0.9660648703575134,-0.13745646239634776,1.17045844441929,0.38570950032990736
東西,145,5,150,-0.28737511845965713,0.7951549887657166,0.9257016677843413,-0.432383237010346,0.38246770586646633
醬料,96,3,99,-0.29050359413145266,0.7955097556114197,0.9219593227546035,-0.42905613220993183,0.3815531407687893
單價,16,0,16,-0.6453785668450447,0.8631520867347717,0.49745079859183244,0.20531296771446728,0.38059566624088637
狗,15,0,15,-0.7060221969966349,0.8747252225875854,0.424907678014261,0.3138491410297256,0.3804842632204468
光光,10,0,10,-1.08081068269445,0.9461188316345215,-0.02342178776969101,0.9833987966864611,0.37930644601276986
價,34,1,35,-0.6166651509785632,0.856340229511261,0.5317983596495951,0.14142942520597712,0.3756507858721479
版,12,0,12,-0.9137185846125409,0.9131208062171936,0.17645711440710213,0.6739338900867817,0.375447824678974
五花,50,0,50,0.45388022029588804,0.6510254144668579,1.812406096323602,-1.7840715481911098,0.37381503851771714
烤魚,13,0,13,-0.839591605207552,0.8983620405197144,0.26512928643218414,0.5355219702723741,0.37328635996826015
胃菜,14,0,14,-0.7705797261080516,0.8849007487297058,0.3476826733960839,0.4092781313207717,0.37232085656595904
茶香,25,0,25,-0.22032428160216444,0.7794363498687744,1.0059092168842465,-0.5797971218290999,0.3716266813989079
鐵,52,0,52,0.492384543464814,0.6428086757659912,1.8584657360816275,-1.8611304704283906,0.37062725347762016
馬,39,0,39,0.21072483467439884,0.6964930891990662,1.521538771690612,-1.3576627089846685,0.3698581794204997
魚片,22,0,22,-0.3429836373728996,0.802348792552948,0.8591816477495953,-0.36491769054334544,0.36954191243241896
泰奶,10,0,10,-1.08081068269445,0.9432781338691711,-0.02342178776969101,0.9567579217397307,0.3686500960340777
梅子,16,0,16,-0.6453785668450447,0.8595806956291199,0.49745079859183244,0.1718194419363731,0.3671982559296487
普普通通,12,0,12,-0.9137185846125409,0.9106934070587158,0.17645711440710213,0.6511690475133833,0.3663418876496146
泡芙,17,0,17,-0.5882011443086164,0.8481619954109192,0.5658475724493108,0.06473161010933269,0.36540118751331957
機器,12,0,12,-0.9137185846125409,0.909974992275238,0.17645711440710213,0.6444315484946682,0.3636468880421285
風格,45,0,45,0.35060088453893634,0.6679189801216125,1.6888612938726297,-1.6256388646785112,0.3630612304521732
大塊,13,0,13,-0.839591605207552,0.8953390121459961,0.26512928643218414,0.5071711468067481,0.36194603058200975
香草,37,0,37,0.15939350735032054,0.7031539082527161,1.460135213589469,-1.2951956455696343,0.35800286992582764
泥,22,0,22,-0.3429836373728996,0.7988333106040955,0.8591816477495953,-0.3978868842813205,0.35635423493722895
品項,79,3,82,-0.48351152251927676,0.8256672620773315,0.6910793871955668,-0.14623042358883737,0.3561554628818051
舒肥,12,0,12,-0.9137185846125409,0.9078733921051025,0.17645711440710213,0.624722141882134,0.3557631253971149
芥末,24,0,24,-0.2595640063430098,0.7824970483779907,0.9589698750903877,-0.5510930170741826,0.35494471822455953
成本,10,0,10,-1.08081068269445,0.9389083981513977,-0.02342178776969101,0.9157772921819411,0.3522578442109619
風,68,0,68,0.756503525350138,0.5867955684661865,2.1744101329100887,-2.386437388029267,0.3500711245343463
果汁,18,0,18,-0.5341149139805248,0.8332321643829346,0.6305466005000608,-0.07528460923081218,0.3482141166077116
鮮味,10,0,10,-1.08081068269445,0.9377730488777161,-0.02342178776969101,0.905129662437605,0.3479987923132274
類型,10,0,10,-1.08081068269445,0.9376932382583618,-0.02342178776969101,0.9043811756553881,0.3476993976003407
迷人,12,0,12,-0.9137185846125409,0.905235767364502,0.17645711440710213,0.5999857437591624,0.34586856614792627
雞皮,17,0,17,-0.5882011443086164,0.8428249359130859,0.5658475724493108,0.014679141874472914,0.34538020021937565
貢丸,14,0,14,-0.7705797261080516,0.8772499561309814,0.3476826733960839,0.3375268132635871,0.3436203293430852
酸味,14,0,14,-0.7705797261080516,0.8770866990089417,0.3476826733960839,0.3359957413468642,0.343007900576396
法式,27,0,27,-0.14617828518896125,0.7572189569473267,1.0946041374340536,-0.788158177933801,0.3414992112869117
肥,11,0,11,-0.9937802991760751,0.9188128113746643,0.08068569375316757,0.727315140090201,0.33933747228798095
網路,12,0,12,-0.9137185846125409,0.9034406542778015,0.17645711440710213,0.5831506605477924,0.33913453286337825
手機,15,0,15,-0.7060221969966349,0.8636791706085205,0.424907678014261,0.21025611081763637,0.3390470511356111
小酌,24,0,24,-0.2595640063430098,0.7781881093978882,0.9589698750903877,-0.5915034774625464,0.33878053406921405
下午茶,20,0,20,-0.4339934362238411,0.8109323978424072,0.7503139101936295,-0.2844181886611471,0.3364210706517188
芋圓,26,0,26,-0.18256494167030723,0.7627810835838318,1.0510776928273773,-0.7359949657933021,0.33624862937910543
花生,25,0,25,-0.22032428160216444,0.7693004608154297,1.0059092168842465,-0.6748543841812557,0.3336037764580456
佛心,9,0,9,-1.1761398686662758,0.9515158534049988,-0.13745646239634776,1.0340136082394016,0.331131565857952
港點,8,0,8,-1.2815193901303772,0.9713158011436462,-0.26351354890103196,1.2197031729974632,0.3297731398583662
人會,8,0,8,-1.2815193901303772,0.9712244868278503,-0.26351354890103196,1.218846801264561,0.32943059116520523
檸檬汁,9,0,9,-1.1761398686662758,0.9505817890167236,-0.13745646239634776,1.0252536856373704,0.32762759681713954
障礙,9,0,9,-1.1761398686662758,0.9501038193702698,-0.13745646239634776,1.0207711497847962,0.32583458247610986
長輩,8,0,8,-1.2815193901303772,0.9702142477035522,-0.26351354890103196,1.209372490232602,0.32564086675242165
距離,16,0,16,-0.6453785668450447,0.8481988906860352,0.49745079859183244,0.06507762453666072,0.32450152896976375
香腸,20,0,20,-0.4339934362238411,0.8076375126838684,0.7503139101936295,-0.31531856269711733,0.3240609210373307
濕潤,16,0,16,-0.6453785668450447,0.8478525876998901,0.49745079859183244,0.06182989622846072,0.3232024376464837
豆芽菜,10,0,10,-1.08081068269445,0.9305130243301392,-0.02342178776969101,0.8370430787674357,0.3207641588451597
醬油,16,0,16,-0.6453785668450447,0.8471564650535583,0.49745079859183244,0.055301459238535126,0.3205910628505135
炸魚,9,0,9,-1.1761398686662758,0.9486686587333679,-0.13745646239634776,1.007311803450056,0.3204508439422138
蠔,19,0,19,-0.4828026101738061,0.8159686923027039,0.6919274022901094,-0.23718638084679974,0.32028188903534577
蔬菜,111,2,113,0.1418690673878631,0.6958041787147522,1.4391721287927117,-1.3641235082593974,0.31785387397186804
煎餅,21,0,21,-0.3874544104470372,0.7970204949378967,0.8059848215498631,-0.41488798733908205,0.317635697994285
酒香,13,0,13,-0.839591605207552,0.8833189606666565,0.26512928643218414,0.39444367110682826,0.3168550403020418
耶,26,1,27,-0.8763284550694852,0.890277624130249,0.22118393351527152,0.4597040044626672,0.3165919618942298
魚子,19,0,19,-0.4828026101738061,0.8149681687355042,0.6919274022901094,-0.24656957660952694,0.31652861073025484
奶味,9,0,9,-1.1761398686662758,0.9473217725753784,-0.13745646239634776,0.9946803203897472,0.31539825071809025
酒類,9,0,9,-1.1761398686662758,0.94704270362854,-0.13745646239634776,0.9920631321042064,0.3143513754038739
情緒,9,0,9,-1.1761398686662758,0.9468219876289368,-0.13745646239634776,0.9899931944234379,0.31352340033156656
結論,13,0,13,-0.839591605207552,0.8819355964660645,0.26512928643218414,0.3814700865448638,0.31166560647725605
乾脆,8,0,8,-1.2815193901303772,0.9662981629371643,-0.26351354890103196,1.1726463288596163,0.31095040220322734
漢堡,9,0,9,-1.1761398686662758,0.9459406137466431,-0.13745646239634776,0.981727418434909,0.31021708993615493
餐館,16,0,16,-0.6453785668450447,0.8437221050262451,0.49745079859183244,0.023093050049176226,0.3077076991747699
限量,14,0,14,-0.7705797261080516,0.8672048449516296,0.3476826733960839,0.24332089173989757,0.30593796073360935
太晚,11,0,11,-0.9937802991760751,0.9099076390266418,0.08068569375316757,0.6437998904932455,0.30593137244919877
太油,15,0,15,-0.7060221969966349,0.8545768857002258,0.424907678014261,0.12489228333510131,0.3049015201425971
顏色,18,1,19,-1.2278784273797028,0.9541687369346619,-0.19934715881204493,1.0588931076441117,0.30394894777041775
布朗,29,0,29,-0.07714738799662779,0.7337815761566162,1.1771802742201207,-1.0079606287049803,0.30312391305008035
蔥,77,1,78,0.1855135946166726,0.6832299828529358,1.4913805832238918,-1.4820479082418192,0.30200918663760734
紅豆,40,0,40,0.23543646427548648,0.6735162138938904,1.5510993161589905,-1.573146407792138,0.30140102657853907
太乾,12,0,12,-0.9137185846125409,0.8928908705711365,0.17645711440710213,0.48421177592848685,0.29955897901565604
整盤,9,0,9,-1.1761398686662758,0.9429564476013184,-0.13745646239634776,0.9537410560462101,0.2990225449806754
蜂蜜,32,0,32,0.018219833077070646,0.7143911719322205,1.2912604471946572,-1.1898093774207625,0.2988325173484892
公仔,15,0,15,-0.7060221969966349,0.8529302477836609,0.424907678014261,0.10944964267377034,0.2987244638780647
粒粒,18,0,18,-0.5341149139805248,0.81975919008255,0.6305466005000608,-0.2016380101012455,0.2976727562595383
輩,8,0,8,-1.2815193901303772,0.9627413749694824,-0.26351354890103196,1.1392897554800607,0.29760777285140516
流,8,0,8,-1.2815193901303772,0.962341845035553,-0.26351354890103196,1.1355428496539222,0.29610901052094973
道地,8,0,8,-1.2815193901303772,0.9623059630393982,-0.26351354890103196,1.1352063380460846,0.29597440587781476
建議,205,3,208,0.4647388358889719,0.6281276941299438,1.825395388988067,-1.9988129090995623,0.2957120697530152
葡萄,45,0,45,0.35060088453893634,0.6495893597602844,1.6888612938726297,-1.7975392793665768,0.29430106457694705
運氣,14,0,14,-0.7705797261080516,0.8640344738960266,0.3476826733960839,0.21358824652248665,0.294044902646645
美,15,0,15,-0.7060221969966349,0.8516310453414917,0.424907678014261,0.09726535111889338,0.29385074725611393
好友,31,0,31,-0.01257083970766626,0.7188133597373962,1.2544280299580193,-1.1483368372069978,0.2933220830920124
炸蝦,10,0,10,-1.08081068269445,0.9231211543083191,-0.02342178776969101,0.7677200105847469,0.2930349315720842
櫻桃,13,0,13,-0.839591605207552,0.8769616484642029,0.26512928643218414,0.3348229816238688,0.293006764508858
餐盤,9,0,9,-1.1761398686662758,0.9407428503036499,-0.13745646239634776,0.9329813083852925,0.29071864591630836
湯圓,10,0,10,-1.08081068269445,0.9222835302352905,-0.02342178776969101,0.7598645328024518,0.28989274045916613
飯店,11,0,11,-0.9937802991760751,0.9051592946052551,0.08068569375316757,0.5992685603823258,0.2881188404048309
骨頭,9,0,9,-1.1761398686662758,0.9397047162055969,-0.13745646239634776,0.9232453903226557,0.28682427869125365
路,37,0,37,0.15939350735032054,0.6837656497955322,1.460135213589469,-1.4770242706676724,0.2852714198866123
麻油,14,0,14,-0.7705797261080516,0.8616825938224792,0.3476826733960839,0.19153164349581622,0.28522226143597684
花椒,10,0,10,-1.08081068269445,0.9208422899246216,-0.02342178776969101,0.7463481695507692,0.2844861951584931
偏油,8,0,8,-1.2815193901303772,0.9588757157325745,-0.26351354890103196,1.103036499124069,0.2831064703090085
優格,24,0,24,-0.2595640063430098,0.7629935145378113,0.9589698750903877,-0.7340027276366026,0.28178083399959153
茄子,12,0,12,-0.9137185846125409,0.8880276083946228,0.17645711440710213,0.4386027142894759,0.2813153543600516
烤爐,8,0,8,-1.2815193901303772,0.9582926034927368,-0.26351354890103196,1.0975679060020174,0.28091903306018784
巧思,10,0,10,-1.08081068269445,0.919772744178772,-0.02342178776969101,0.7363176640839292,0.28047399297175707
牛腱,11,0,11,-0.9937802991760751,0.9021331667900085,0.08068569375316757,0.5708886694688466,0.2767668840394392
炸肉,10,0,10,-1.08081068269445,0.9187282919883728,-0.02342178776969101,0.7265224931468227,0.27655592459691447
水,55,1,56,-0.1462621265259667,0.7398871183395386,1.0945038447536093,-0.9507011103707017,0.27642186270388486
板腱,14,0,14,-0.7705797261080516,0.8592166900634766,0.3476826733960839,0.1684056937817815,0.27597188155036295
焦香,14,0,14,-0.7705797261080516,0.8592069745063782,0.3476826733960839,0.16831457851254972,0.27593543544267024
叉,18,0,18,-0.5341149139805248,0.8138037919998169,0.6305466005000608,-0.2574894341827949,0.27533218662691855
石鍋,13,0,13,-0.839591605207552,0.8720842003822327,0.26512928643218414,0.2890808805119918,0.2747099240641072
計價,9,0,9,-1.1761398686662758,0.9364100694656372,-0.13745646239634776,0.8923472522442126,0.27446502345987644
浪費,11,0,11,-0.9937802991760751,0.9011334776878357,0.08068569375316757,0.5615132995574645,0.27301673607488636
小點,8,0,8,-1.2815193901303772,0.9557967782020569,-0.26351354890103196,1.0741613436183242,0.27155640810671056
習慣,8,0,8,-1.2815193901303772,0.9557653665542603,-0.26351354890103196,1.0738667562141209,0.27143857314502917
貴,23,0,23,-0.30040501208939396,0.7679389119148254,0.9101150490029103,-0.687623378629485,0.2710196779499522
總的,9,0,9,-1.1761398686662758,0.9354330897331238,-0.13745646239634776,0.8831848572872925,0.27080006547710833
鳳梨蝦,11,0,11,-0.9937802991760751,0.9005220532417297,0.08068569375316757,0.5557791864790625,0.2707230908435256
年糕,11,0,11,-0.9937802991760751,0.8999545574188232,0.08068569375316757,0.5504570485750397,0.2685942356819164
勁,52,1,53,-0.201378969934364,0.7480009198188782,1.0285719767695216,-0.8746075627957723,0.267300160943404
奶,18,0,18,-0.5341149139805248,0.811637282371521,0.6305466005000608,-0.2778075802320984,0.26720492820719716
化,41,0,41,0.2595530332269176,0.6590793132781982,1.5799480372033574,-1.7085397849448793,0.26455290834406264
原料,9,0,9,-1.1761398686662758,0.9334955811500549,-0.13745646239634776,0.8650143484428262,0.2635318619393219
餐盒,7,0,7,-1.3993214312318205,0.9761230945587158,-0.4044307012968297,1.2647873436069734,0.2632565166646916
主角,7,0,7,-1.3993214312318205,0.9756753444671631,-0.4044307012968297,1.2605882153709669,0.26157686537028896
親民,12,0,12,-0.9137185846125409,0.8823910355567932,0.17645711440710213,0.3857413244111213,0.2601707984087098
兒童,9,0,9,-1.1761398686662758,0.9324711561203003,-0.13745646239634776,0.8554069979380012,0.2596889217373919
差異,7,0,7,-1.3993214312318205,0.9746774435043335,-0.4044307012968297,1.2512296151410385,0.2578334252783176
桌椅,12,0,12,-0.9137185846125409,0.8812761306762695,0.17645711440710213,0.3752854280247391,0.2559884398541569
鮮蝦,26,0,26,-0.18256494167030723,0.7413278222084045,1.0510776928273773,-0.9371897780234553,0.2557707044870442
冰品,26,1,27,-0.8763284550694852,0.873841404914856,0.22118393351527152,0.3055604464765433,0.2549345386997802
總體,8,0,8,-1.2815193901303772,0.9513562321662903,-0.26351354890103196,1.032516634674968,0.254898524529368
東坡,14,0,14,-0.7705797261080516,0.8532472848892212,0.3476826733960839,0.11242290719551144,0.2535787669158549
節瓜,10,0,10,-1.08081068269445,0.9123714566230774,-0.02342178776969101,0.6669062755789176,0.25270943756975245
乾柴,10,0,10,-1.08081068269445,0.9119126200675964,-0.02342178776969101,0.662603175317898,0.2509881974653446
中卷,12,0,12,-0.9137185846125409,0.8799303770065308,0.17645711440710213,0.3626645657626841,0.2509400949493349
肉類,25,1,26,-0.9140877950013424,0.8795765042304993,0.17601545757214068,0.3593458458029968,0.24934761286448315
台式,17,1,18,-1.2819646577077943,0.9499248266220093,-0.264046186862795,1.0190925046712807,0.24920928975083526
新橋,14,0,14,-0.7705797261080516,0.8515808582305908,0.3476826733960839,0.0967946820594262,0.24732747686142081
人潮,24,0,24,-0.2595640063430098,0.7537569999694824,0.9589698750903877,-0.8206253992069287,0.2471317653714611
方面,14,0,14,-0.7705797261080516,0.8513271808624268,0.3476826733960839,0.09441562325052788,0.2463758533378615
機會會,14,0,14,-0.7705797261080516,0.8512001037597656,0.3476826733960839,0.09322385788855157,0.24589914719307096
外層,21,0,21,-0.3874544104470372,0.7775894999504089,0.8059848215498631,-0.5971174078238636,0.24474392980037235
盤子,24,1,25,-0.9533275197421878,0.8856306076049805,0.12907611577828182,0.41612295630079044,0.24389485198728528
不太能,7,0,7,-1.3993214312318205,0.9700497388839722,-0.4044307012968297,1.2078296795388617,0.24047345103744688
吧台,20,0,20,-0.4339934362238411,0.7852605581283569,0.7503139101936295,-0.5251760333768704,0.24011793276542948
芒果,48,1,49,-0.2799266686109547,0.7557202577590942,0.9346116521328993,-0.8022134069495291,0.23988162849992795
疫情,9,0,9,-1.1761398686662758,0.926908016204834,-0.13745646239634776,0.8032342829780119,0.23881983575339616
經驗,11,0,11,-0.9937802991760751,0.8911513686180115,0.08068569375316757,0.467898229810327,0.23557070817603137
美的,8,0,8,-1.2815193901303772,0.9459483623504639,-0.26351354890103196,0.9818000870545417,0.23461190548119756
冰塊,10,0,10,-1.08081068269445,0.9075220227241516,-0.02342178776969101,0.621426899476482,0.2345176871287782
薏仁,24,0,24,-0.2595640063430098,0.7500236630439758,0.9589698750903877,-0.8556376991353464,0.23312684540009398
韓國,7,0,7,-1.3993214312318205,0.9678624868392944,-0.4044307012968297,1.187317005184695,0.23226838129578026
肉肉,7,0,7,-1.3993214312318205,0.9678149819374084,-0.4044307012968297,1.1868714906474085,0.23209017548086563
牛肉丸,10,0,10,-1.08081068269445,0.9068489074707031,-0.02342178776969101,0.6151142323879273,0.23199262029335632
月亮,10,0,10,-1.08081068269445,0.906660258769989,-0.02342178776969101,0.613345030994562,0.2312849397360102
弄堂,13,0,13,-0.839591605207552,0.8601964712142944,0.26512928643218414,0.17759436123964575,0.2301153163551688
紙巾,8,0,8,-1.2815193901303772,0.944169819355011,-0.26351354890103196,0.9651204028913094,0.22794003181590464
外觀,10,0,10,-1.08081068269445,0.9056653380393982,-0.02342178776969101,0.604014380233723,0.22755267943167462
牛小排,13,0,13,-0.839591605207552,0.8591654896736145,0.26512928643218414,0.16792552190282387,0.22624778062044004
圖片,9,0,9,-1.1761398686662758,0.9234662652015686,-0.13745646239634776,0.7709565591053111,0.22590874620431584
糖醋,9,0,9,-1.1761398686662758,0.9233217239379883,-0.13745646239634776,0.7696010098544703,0.22536652650397948
系統,10,0,10,-1.08081068269445,0.904867947101593,-0.02342178776969101,0.5965362202841361,0.22456141545183986
冰箱,31,1,32,-0.7063343531068442,0.8327290415763855,0.4245342706459136,-0.0800030386025017,0.22271934694654746
氣泡,15,0,15,-0.7060221969966349,0.8326274752616882,0.424907678014261,-0.08095555650907188,0.22256238420492783
火腿,9,0,9,-1.1761398686662758,0.9223611354827881,-0.13745646239634776,0.7605923369775424,0.22176305735320834
情,38,0,38,0.18538801004103167,0.6614975929260254,1.4912303564483733,-1.685860467746895,0.22039402677026598
辣醬,7,0,7,-1.3993214312318205,0.9645515084266663,-0.4044307012968297,1.1562657040156417,0.21984786082815888
蔥油,11,0,11,-0.9937802991760751,0.8861688375473022,0.08068569375316757,0.4211706304183543,0.21687966841924228
肉香,10,0,10,-1.08081068269445,0.9026303887367249,-0.02342178776969101,0.5755517588917389,0.21616763089488097
南洋,16,0,16,-0.6453785668450447,0.819104015827179,0.49745079859183244,-0.20778242138588135,0.2153575106007469
魷魚,27,1,28,-0.8399417985881392,0.8562896251678467,0.26471037812194775,0.1409548432208374,0.2152081641615036
栗子,20,0,20,-0.4339934362238411,0.7783582806587219,0.7503139101936295,-0.589907562777536,0.21422532100516323
食,11,0,11,-0.9937802991760751,0.8854246735572815,0.08068569375316757,0.41419164798670594,0.21408807544658293
椰奶,10,0,10,-1.08081068269445,0.9018452763557434,-0.02342178776969101,0.5681887507548009,0.21322242764010577
母親,14,0,14,-0.7705797261080516,0.8418755531311035,0.3476826733960839,0.005775559001321547,0.21091982763817896
外殼,10,0,10,-1.08081068269445,0.9011931419372559,-0.02342178776969101,0.5620728479286363,0.21077606650963993
煙,39,0,39,0.21072483467439884,0.6540432572364807,1.521538771690612,-1.7557693568016997,0.21061552029368724
速度,111,2,113,0.1418690673878631,0.666341245174408,1.4391721287927117,-1.640435313614493,0.2073291518298298
鳳梨,13,0,13,-0.839591605207552,0.8534702658653259,0.26512928643218414,0.1145140864727879,0.20488320644842564
手工,50,1,51,-0.23988329310328993,0.7383444905281067,0.9825123370114962,-0.9651683145608091,0.203440076382574
收服,16,0,16,-0.6453785668450447,0.8158079981803894,0.49745079859183244,-0.23869341622010562,0.2029931126670572
整理,9,0,9,-1.1761398686662758,0.9172772765159607,-0.13745646239634776,0.7129144556365267,0.20269190481680205
烤串,11,0,11,-0.9937802991760751,0.8812650442123413,0.08068569375316757,0.37518145599972613,0.198483998651791
堅果,9,0,9,-1.1761398686662758,0.9154154658317566,-0.13745646239634776,0.6954538633069337,0.19570766788496485
香醇,9,0,9,-1.1761398686662758,0.9152960181236267,-0.13745646239634776,0.6943336485858265,0.19525958199652194
太棒了,8,0,8,-1.2815193901303772,0.935292661190033,-0.26351354890103196,0.8818678783037952,0.19463902198089897
雞心,11,0,11,-0.9937802991760751,0.8801398873329163,0.08068569375316757,0.364629413439676,0.19426318162777093
冷藏,8,0,8,-1.2815193901303772,0.9345159530639648,-0.26351354890103196,0.8745836876696895,0.19172534572725666
西式,7,0,7,-1.3993214312318205,0.9570274949073792,-0.4044307012968297,1.0857033563735243,0.19162292177131196
順序,7,0,7,-1.3993214312318205,0.9569866061210632,-0.4044307012968297,1.0853198896576164,0.1914695350849488
烤物,9,0,9,-1.1761398686662758,0.9135366678237915,-0.13745646239634776,0.6778339590035306,0.1886597061636036
尾,7,0,7,-1.3993214312318205,0.956218421459198,-0.4044307012968297,1.0781156345051066,0.18858783302394488
本體,8,0,8,-1.2815193901303772,0.9333890676498413,-0.26351354890103196,0.8640154344175675,0.18749804442640786
汽水,10,0,10,-1.08081068269445,0.8945642113685608,-0.02342178776969101,0.49990484383285977,0.18590886487132932
酥皮,27,0,27,-0.14617828518896125,0.7152197957038879,1.0946041374340536,-1.182038307035118,0.18394715964638492
咖啡店,9,0,9,-1.1761398686662758,0.9120592474937439,-0.13745646239634776,0.6639782891971016,0.183117438241032
糖,20,0,20,-0.4339934362238411,0.7700479626655579,0.7503139101936295,-0.6678440983442271,0.18305070677848678
台北,31,1,32,-0.7063343531068442,0.822044312953949,0.4245342706459136,-0.1802074751821799,0.1826375723146762
技巧,7,0,7,-1.3993214312318205,0.9542588591575623,-0.4044307012968297,1.059738299589378,0.18123689905765344
元素,10,0,10,-1.08081068269445,0.8932562470436096,-0.02342178776969101,0.48763838083885963,0.18100227967372925
豆皮,12,0,12,-0.9137185846125409,0.8612176179885864,0.17645711440710213,0.1871709673284723,0.1807426555756502
飲,21,0,21,-0.3874544104470372,0.7603752017021179,0.8059848215498631,-0.7585580131998744,0.18016768764996804
不會太,13,0,13,-0.839591605207552,0.8467933535575867,0.26512928643218414,0.05189609592467036,0.17983601022917864
老實,7,0,7,-1.3993214312318205,0.9532892107963562,-0.4044307012968297,1.0506446603264181,0.17759944335246947
魚肉,14,0,14,-0.7705797261080516,0.8328760862350464,0.3476826733960839,-0.07862401179762574,0.17715999931860005
體,23,0,23,-0.30040501208939396,0.7429046034812927,0.9101150490029103,-0.9224022729175821,0.17710812023471328
燈光,16,0,16,-0.6453785668450447,0.8087739944458008,0.49745079859183244,-0.30466031215452716,0.17660635429328858
亮點,8,0,8,-1.2815193901303772,0.9303970336914062,-0.26351354890103196,0.8359552854304723,0.17627398483156978
煙味,6,0,6,-1.5328718289402037,0.9784805774688721,-0.5641863521364062,1.286896491635532,0.17624678537236915
顆粒,8,0,8,-1.2815193901303772,0.9302006959915161,-0.26351354890103196,0.834113974406856,0.17553746042212323
正餐,7,0,7,-1.3993214312318205,0.952279269695282,-0.4044307012968297,1.041173144241368,0.17381083691844945
奶蓋,15,0,15,-0.7060221969966349,0.8192334771156311,0.424907678014261,-0.20656829644863342,0.1723172882291032
邊緣,7,0,7,-1.3993214312318205,0.9516721367835999,-0.4044307012968297,1.035479278398455,0.17153329058128425
麻醬,7,0,7,-1.3993214312318205,0.9515292644500732,-0.4044307012968297,1.0341393808503043,0.17099733156202396
葡萄柚,9,0,9,-1.1761398686662758,0.9086548686027527,-0.13745646239634776,0.632051051666783,0.17034654322890458
菜品,16,1,17,-1.3391420802442227,0.9396976828575134,-0.33244296072027335,0.9231794295756045,0.16980599539807784
